OGs	saccharomyces_cerevisiae	schizosaccharomyces_pombe	A	B	C	D	E	F
5553	851439	2543361	0.0790005505244	-1.85026678689	0.343109194733	1.40764126299	-0.474965480363	0.495481259012
55530	851742	2538850	-1.00414878744	-0.507255487751	-0.774412641396	-0.141382677404	1.97813369019	0.449065903804
55537	851095	2541037	0.432196580424	-1.73077249938	0.667517022263	0.699852775929	-1.00390544638	0.935111567142
55567	852782	2541059	0.663886760316	-1.57752793798	0.919864971178	0.181060912721	-1.13628025155	0.948995545308
55572	854204	2542564	-0.94898772981	0.883619090583	-1.53343104983	1.26078024381	-0.231323520425	0.569342965668
55617	854231	2540456	-1.20873880313	-0.416356942367	-0.168826617363	-0.846383522329	1.06022764073	1.58007824445
5566	855176	2543119	-1.03770117521	0.516267647545	-0.816769697435	-0.917204017947	0.577777662022	1.67762958103
55662	854681	2540991	-0.985849780623	1.01933167633	-0.865292508925	-1.05025709016	1.36893725328	0.513130450098
55668	855245	2539972	2.19389444825	-0.485205453376	-0.485205453376	-0.029116315739	-0.566571595989	-0.627795629768
5568	851477,855173	2543553	1.20594412478	-0.238592159499	1.20594412478	0.244190043367	-1.37110521942	-1.04638091402
55682	852265	2542474	-1.36179012374	1.30860209828	-0.540624016672	-0.953602352651	0.904494769942	0.642919624839
55691	856607	2543682	-0.474438917337	0.080321449805	-1.55374225732	0.143855458332	-0.0216945394972	1.82569880602
55700	855275	2541863	0.80142968238	-1.31844516858	1.04056160792	0.854477806805	-1.3436252263	-0.0343987022339
55730	853809	2542475	0.178255179145	0.556740632227	0.727403163799	0.660514461909	0.0429638335529	-2.16587727063
55739	852793	2538720	-0.600119620767	-1.11189675929	0.248380101853	1.65396520061	0.795940450765	-0.986269373173
5574	851495	2542196	-2.22018329955	0.514260012489	0.546833951658	0.408205326825	0.546833951658	0.204050056922
5576	851499	2541779	0.940153812965	-0.500029830751	1.053801517	0.914986866619	-1.1123883278	-1.29652403803
55776	855446	2540261	-0.851689369252	0.824963207871	-0.677401841228	-1.2134719747	1.60070286277	0.31689711453
5578	851504	2538743	-0.519409539541	-1.21757795852	1.26415129096	-0.979352665813	0.162143528407	1.29004534451
55785	854310	2542341	0.0389937391026	-1.23270652953	-0.555938873553	0.231311043211	-0.458134530282	1.97647515105
55807	855892	3361036	0.174729353185	-1.22520426199	0.343652455816	1.82809813759	-0.124934515438	-0.996341169162
5582	851514	2543332	-1.18294607023	0.823755846019	-0.201596511751	-1.30011052521	1.40985819529	0.451039065873
55823	853222	2542291	-0.0787670258642	1.84757694257	-1.16223520313	-0.670995511309	-0.591149262058	0.655570059795
55839	855984,854379	2538689	0.690238133032	-0.0276688229087	1.18096628392	0.32592350332	-0.171323320712	-1.99813577665
55842	853574	2542522	-0.96703432288	1.12686707138	-0.690580421134	-1.13738620438	0.271425307429	1.39670856958
5589	851529	2541868	-1.8278860333	-0.018172829224	1.50320842763	0.588780949007	-0.018172829224	-0.227757684891
5590	851530	2543197	0.885635047776	-0.552884019885	1.26912486653	0.740553637533	-1.11045231994	-1.23197721201
